pub_date,abstract,snippet,lead_paragraph,web_url,section_name,headline
2017-09-15 20:27:39+00:00,"The benchmark index rose nearly five points on the day to close at 2,500.23. The Dow Jones industrial average also reached a new high at 22,268.34.","The benchmark index rose nearly five points on the day to close at 2,500.23. The Dow Jones industrial average also reached a new high at 22,268.34.","Stock markets continued their march higher Friday, with the Standard & Poor’s 500 index passing the threshold of 2,500 for the first time in its 60-year history.",https://www.nytimes.com/2017/09/15/business/dealbook/sp500-2500-stocks.html,Business Day,
2017-09-23 01:03:42+00:00,The social network’s board withdrew a stock reclassification proposal after a shareholder suit that would have put Mr. Zuckerberg in a courtroom.,The social network’s board withdrew a stock reclassification proposal after a shareholder suit that would have put Mr. Zuckerberg in a courtroom.,"SAN FRANCISCO — Facebook said Friday that it would drop a proposed reclassification of its stock that would have solidified Mark Zuckerberg’s control over the social network, in a victory for shareholders in a class-action lawsuit against the social giant.",https://www.nytimes.com/2017/09/22/technology/facebook-stock-reclassification-zuckerberg-control.html,Technology,
2017-09-27 18:06:06+00:00,"Germany’s Siemens will combine its train unit with Alstom of France, showing how the threat from China is pushing the Continent together even as populist politics try to pull it apart.","Germany’s Siemens will combine its train unit with Alstom of France, showing how the threat from China is pushing the Continent together even as populist politics try to pull it apart.","FRANKFURT — Once, the merger of two iconic European companies might well have been derailed by regional political rivalries. But in the case of a deal between Siemens and Alstom, those concerns have receded in the face of a larger threat: China.",https://www.nytimes.com/2017/09/27/business/dealbook/siemens-alstom-merger-china.html,Business Day,
2017-10-05 11:08:39+00:00,"The listing would be one of the largest by a Russian company since Moscow’s annexation of Crimea in 2014, which drew sanctions from Western countries.","The listing would be one of the largest by a Russian company since Moscow’s annexation of Crimea in 2014, which drew sanctions from Western countries.",LONDON — The Russian energy and aluminum company EN+ said on Thursday that it planned to raise $1.5 billion in an initial public offering in London and Moscow.,https://www.nytimes.com/2017/10/05/business/dealbook/en-russia-energy-ipo.html,Business Day,
2017-10-05 16:29:20+00:00,"Although consumers clamored for the firearm attachment used by the Las Vegas gunman, Walmart and Cabela’s stripped the item from their online stores.","Although consumers clamored for the firearm attachment used by the Las Vegas gunman, Walmart and Cabela’s stripped the item from their online stores.","Sales of the firearm accessory that the Las Vegas gunman used to modify his rifles jumped this week, causing some companies to sell out of the so-called bump stocks even as Walmart and Cabela’s stripped them from their websites.",https://www.nytimes.com/2017/10/05/business/bump-stocks.html,Business Day,
2017-10-05 23:45:01+00:00,"Jeremiah Cottle has made millions with his bump stocks, a rifle accessory that all but removes the “semi” from semiautomatic.","Jeremiah Cottle has made millions with his bump stocks, a rifle accessory that all but removes the “semi” from semiautomatic.",Gun enthusiasts looking for an extra thrill have long found makeshift ways to replicate the exhilaration of using an automatic weapon — the thrill of the noise and the jolt of rapid-fire rounds — while bypassing the legal hassle and expense of getting one.,https://www.nytimes.com/2017/10/05/business/bump-stock-innovator.html,Business Day,
2017-10-10 14:28:38+00:00,The offering would come two years after the German company postponed plans for a public listing in 2015.,The offering would come two years after the German company postponed plans for a public listing in 2015.,"LONDON — HelloFresh, the German meal delivery company, said on Tuesday that it planned to raise up to $352 million in an initial public offering in Frankfurt.",https://www.nytimes.com/2017/10/10/business/dealbook/hellofresh-ipo.html,Business Day,
2017-10-11 10:29:08+00:00,"A six-quarter growth streak, low unemployment and surging profits have lifted the markets in the face of challenges, a mirror of global optimism.","A six-quarter growth streak, low unemployment and surging profits have lifted the markets in the face of challenges, a mirror of global optimism.",TOKYO — Japan still faces deep structural problems. Its population is aging and dwindling. China has stepped up its manufacturing game. Corporate stalwarts like Toshiba and Kobe Steel have stumbled.,https://www.nytimes.com/2017/10/11/business/japan-stocks-nikkei.html,Business Day,
2017-10-23 20:04:23+00:00,"With sinking quarterly earnings and rising pressure on its stock, General Electric, the last surviving original member of the Dow, risks being pushed out.","With sinking quarterly earnings and rising pressure on its stock, General Electric, the last surviving original member of the Dow, risks being pushed out.","General Electric’s quarterly earnings, so bad that even the new chief executive, John Flannery, called them “horrible,” have put fresh pressure on a stock that’s down more than 25 percent this year. The performance threatens to add insult to injury. The last surviving original member of the Dow Jones industrial average risks being excluded from the benchmark.",https://www.nytimes.com/2017/10/23/business/dealbook/the-dow-jones-without-ge-its-possible.html,Business Day,
2017-10-26 17:03:33+00:00,Carsten Kengeter’s resignation came after a German judge declined to approve a financial settlement between the exchange operator and the authorities.,Carsten Kengeter’s resignation came after a German judge declined to approve a financial settlement between the exchange operator and the authorities.,"Deutsche Börse said Thursday that its chief executive would step down amid an insider trading scandal, the latest step in an unprecedented and distracting chapter at one of the world’s biggest stock exchanges.",https://www.nytimes.com/2017/10/26/business/dealbook/deutsche-boerse-kengeter-insider-trading.html,Business Day,
